,clean_tweets,prediction,language,confidence
6170,Só Jesus  e meia de uma semana já vim ao medico  vezes ,"('pt', 0.9962886571884155)",pt,0.9962886571884155
6177,Aí coração vai com calma pra não se atrasar,"('pt', 0.9994560480117798)",pt,0.9994560480117798
6185,Pedir seu beijo é muito,"('pt', 0.9964537024497986)",pt,0.9964537024497986
6189,Vejo umas coisas no livro e logo venho pro twitter kkk,"('pt', 0.8524176478385925)",pt,0.8524176478385925
6191,Vamos,"('pt', 0.9582071304321289)",pt,0.9582071304321289
6194,Estou rindo como se não houvesse o amanhã ,"('pt', 0.999790608882904)",pt,0.999790608882904
6226,Cheguei na escola,"('pt', 0.8768343925476074)",pt,0.8768343925476074
6229,A nossa hora vai ser outra não adianta bater cabeça,"('pt', 0.9988892674446106)",pt,0.9988892674446106
6230,Lucchesidf Gabriel sou muito sua fã  Meu sonho é você me seguir para nós conversarmos Seu canal tem um ótimo conteúdo Conte comigo ,"('pt', 0.9995040893554688)",pt,0.9995040893554688
6231,RT ANGELL Eu queria que o Fernando fosse esse jogador aí da Globo mas ele é só burrão feat covarde,"('pt', 0.9961203932762146)",pt,0.9961203932762146
6232,Ela segurava sua mão pra aprender a andar agora q ela anda por aí adivinha ql mão que ela qr segurar,"('pt', 0.9908668398857117)",pt,0.9908668398857117
6234,maferocha deixa a vida me levar  Vida leva eu sou feliz e agradeço pela vida Deus me deu kkkkk,"('pt', 0.9589959979057312)",pt,0.9589959979057312
6236,Esse amor que nasceu em mimnParece até coisa de filme mas não é é assim Você resgatou o que teve um fim ,"('pt', 0.9998223781585693)",pt,0.9998223781585693
6238,oliveirasge ele tinha dito em  q o fato d estarmos eliminados nesse jogo ia ser forma d ver futuros jogadores  merecemos so pd,"('pt', 0.9835026264190674)",pt,0.9835026264190674
6239,Encontrei o inferno ao descobrir o céu,"('pt', 0.9169740676879883)",pt,0.9169740676879883
6259,QueroNoTVZ É Você  Sophia httptcodYHhEzL,"('pt', 0.9347737431526184)",pt,0.9347737431526184
6275,Príncipe e eu fizemos uma aposta ,"('pt', 0.9984077215194702)",pt,0.9984077215194702
6282,Danielcrfs não acredito que vc me deixou de novo kkkkk,"('pt', 0.9873701930046082)",pt,0.9873701930046082
6288,carlacurtyy desenha mais ta pouco,"('pt', 0.9658985137939453)",pt,0.9658985137939453
6291,hoje dei um mau jeito no ombro ,"('pt', 0.9877368807792664)",pt,0.9877368807792664
6292,Esse time do Criciúma é uma lástima no jogo aéreo,"('pt', 1.0000027418136597)",pt,1.0000027418136597
6300,Saudades falar com alguem todos os dias o dia inteiro sem enjoar,"('pt', 0.9246746897697449)",pt,0.9246746897697449
6307,Porque elas  de preto ali me lembro ahs temp,"('pt', 0.7096828818321228)",pt,0.7096828818321228
6317,Joao me acordo com tanto dengo que hj vou fica mole o dia todo,"('pt', 0.7168203592300415)",pt,0.7168203592300415
6323,O negócio é o seguinte ninguém é amigo de ninguém,"('pt', 0.988944411277771)",pt,0.988944411277771
6329,qissouiu já disse que é seu tobaaaa,"('pt', 0.9472774863243103)",pt,0.9472774863243103
6368,weirdcashew omagá vou até lermorrendo de curiosidade,"('pt', 0.970493495464325)",pt,0.970493495464325
6369,Depois de  meses de molho em casa hj estou na social com os parça,"('pt', 0.9627451300621033)",pt,0.9627451300621033
6385,Uma empregada me amando smp Vou chamar o cotonete msm  httptcoqfEJSpZtb,"('pt', 0.5996425151824951)",pt,0.5996425151824951
6396,Nem tem o que comentar,"('pt', 0.9223930239677429)",pt,0.9223930239677429
6407,preguiça de arrumar cabelo deus,"('pt', 0.7280948162078857)",pt,0.7280948162078857
6421,Beijo na boca a noite inteira to dentro Rs,"('pt', 0.8649491667747498)",pt,0.8649491667747498
6429,E de fato aconteceutá louco,"('pt', 0.811103343963623)",pt,0.811103343963623
6433,o cabelo do cara do the voice é maravilhosoo,"('pt', 0.9655864238739014)",pt,0.9655864238739014
6440,Se eu te emprestar meu fone na boa me ame,"('pt', 0.8549266457557678)",pt,0.8549266457557678
6441,swagnitta anitta levou aperitivos para os repórteres que estão cobrindo o lado de fora da festa que mulher surreal ,"('pt', 0.9101120829582214)",pt,0.9101120829582214
6447,Não acredito que dei  reais num cabo p carregar UM CABO,"('pt', 0.9785012602806091)",pt,0.9785012602806091
6449,bbb pura marmelada e eu ainda me presto pra ver afff,"('pt', 0.9546043276786804)",pt,0.9546043276786804
6460,se eu matar esse ser vai contar como salvar a humanidade e não assassinato,"('pt', 0.9996112585067749)",pt,0.9996112585067749
6465,Não cnsg dormir ,"('pt', 0.9963065385818481)",pt,0.9963065385818481
6468,Ah não isso ta muito cedo,"('pt', 0.9998058080673218)",pt,0.9998058080673218
6508,Quer saber  Palmas pra você                Você merece o título de pior homem do mundo ,"('pt', 0.9977216124534607)",pt,0.9977216124534607
6515,Belo dia para tomar pau no exame de direção,"('pt', 0.9984514713287354)",pt,0.9984514713287354
6516,Sobre as provas de hoje me lasqueeei,"('pt', 0.7459235191345215)",pt,0.7459235191345215
6522,não sou nem baú pra fica guardando as coisas marrapaz,"('pt', 0.97939532995224)",pt,0.97939532995224
6525,Essa mina não tem semancol kkkkkk coitada,"('pt', 0.9904731512069702)",pt,0.9904731512069702
6540,Vou passar a mudar com as pessoas,"('pt', 0.962065577507019)",pt,0.962065577507019
6542,Meu namorado é demais mesmo ,"('pt', 0.9959022402763367)",pt,0.9959022402763367
6548,To mais desejado do que nota de  testado e aprovado to mandando bem,"('pt', 0.9010780453681946)",pt,0.9010780453681946
6549,Tenho que ir pra academia,"('pt', 0.9091054201126099)",pt,0.9091054201126099
6561,Vou fazer ° e ° na etg,"('pt', 0.925957441329956)",pt,0.925957441329956
6570,Peguei o casaco do kammer e fico o cheiro dele em mim  se a vó sente vai grita cmg o resto da tarde,"('pt', 0.9601801037788391)",pt,0.9601801037788391
6571,Das coisas que eu odeio ficar sozinha em casa c chuva,"('pt', 0.9823814630508423)",pt,0.9823814630508423
6577,SOCORRO ME SEGUREM QUE MEU LADO NERDFODÃO VOLTOU o,"('pt', 0.9782875776290894)",pt,0.9782875776290894
6583,Estou in love c o namo da Vilma ,"('pt', 0.981831967830658)",pt,0.981831967830658
6598,Cheguei em ,"('pt', 0.9997836351394653)",pt,0.9997836351394653
6601,meu core n aguenta alwaystokie,"('pt', 0.6745239496231079)",pt,0.6745239496231079
6603,Hoje vamos fazer um peddypaper na vila de sintra,"('pt', 0.9610435366630554)",pt,0.9610435366630554
6606,VittSr  pra trouxa eu nao sirvo,"('pt', 0.7209479212760925)",pt,0.7209479212760925
6607,KRIMINOSA pq eu leio mentes ,"('pt', 0.9553168416023254)",pt,0.9553168416023254
6611,E a coisa mais divinanQue há no mundonÉ viver cada segundonComo nunca mais… Vinicius de Moraes… httpstcoOZplvwmqe,"('pt', 0.7581166625022888)",pt,0.7581166625022888
6612,Sinceramente o que eu faço realmente aqui Nada,"('pt', 0.9581268429756165)",pt,0.9581268429756165
6638,EU QUERO PASSAR A MÃO NO CABELO DELE EU PRECISO NECESSITO askbelieberltltltltltlt,"('pt', 0.7564470171928406)",pt,0.7564470171928406
6641,Saudades da Dinda andrezzadovalle ,"('pt', 0.5765503644943237)",pt,0.5765503644943237
6657,oliveiravane só lembro disso bem na minha frente e da hayley me olhando lt,"('pt', 0.9548874497413635)",pt,0.9548874497413635
6662,Eu agora vou ter que passar tudo a limpo,"('pt', 0.9978019595146179)",pt,0.9978019595146179
6669,Entrego a ele o controle de tudo e confio em seus planos pois são perfeitos em sua palavra pois é fiel e em seu amor que é infinito ,"('pt', 0.9995622038841248)",pt,0.9995622038841248
6676,Craudinha mais eu te amo e você sabe minhas intençõessss,"('pt', 0.9989292025566101)",pt,0.9989292025566101
6690,São certos detalhes Luansantana  Dê um Like  httpstcokOttINRmnT,"('pt', 0.7705286741256714)",pt,0.7705286741256714
6722,Quem ta aí vivo e alegre,"('pt', 0.848487913608551)",pt,0.848487913608551
6723,nego acha q eu n sei das coisas,"('pt', 0.8835744857788086)",pt,0.8835744857788086
6729,A ivetesangalo é tão gente como a gente Posta uma foto dessa e eu morro de rir rainha httptcoEruJiasZ,"('pt', 0.9852272272109985)",pt,0.9852272272109985
6731,vinicinserafim ok então migo ,"('pt', 0.7470173239707947)",pt,0.7470173239707947
6745,e essa mania de chamar os outros de bebê,"('pt', 0.8664968013763428)",pt,0.8664968013763428
6748,Fala sério É muita classe pra colocar um chopp na tulipa ParabénsPraMim OdeioEspuma FreeMerchan… httpstcodkWqRrMc,"('pt', 0.8420035243034363)",pt,0.8420035243034363
6754,Somos movidos por vingança em nome da justiça em um ciclo de ódio que não nunca termina Nagato ei busca a paz também ,"('pt', 0.9983839988708496)",pt,0.9983839988708496
6759,Amnhã botar meu pirncing,"('pt', 0.7233505249023438)",pt,0.7233505249023438
6761,Estive a chorar a falar com o meu pai por web está cada vez mais lindo aquele homem e as saudades são cada vez maiores ,"('pt', 0.8971717357635498)",pt,0.8971717357635498
6787,só peço um namoradinho que me der chocolate,"('pt', 0.9473332166671753)",pt,0.9473332166671753
6798,Vamos fugirnProutro lugar babynVamos fugirnPronde quer que você vánQue você me carregue … httpstcoRFgyktMemE,"('pt', 0.9755052328109741)",pt,0.9755052328109741
6805,Pelo amor aqui não é o seu lugarhonra sua cor vai roubar vai traficar,"('pt', 0.9981300830841064)",pt,0.9981300830841064
6815,cintiammv como ouvir aquela música do Luan Santa e não lembrar de vc Que câncer kkkkkk,"('pt', 0.9865064024925232)",pt,0.9865064024925232
6824,Conhecendo a loja incrível da philipperamon Muito obrigada pela recepção e pelos presentes lindos… httpstcomxKSZzb,"('pt', 0.9511459469795227)",pt,0.9511459469795227
6830,Preparando bife de LombonComidaMineira UaiFood BomDemaisDaConta BomDia CasaDaMamãe MG… httpstcoIdbOqx,"('pt', 0.6206839084625244)",pt,0.6206839084625244
6838,Mal  Mansão Cabreira in Viamão RS httpstcogiscflSOdp,"('pt', 0.6319049596786499)",pt,0.6319049596786499
6874,Esse final de semana foi muito bom,"('pt', 0.9993821382522583)",pt,0.9993821382522583
6878,Uuuh eu fico com raivaa com umas coisas dessa ,"('pt', 0.8278475403785706)",pt,0.8278475403785706
6897,DaraSiilva MariaLFerreira hahahaha tipo isso ,"('pt', 0.8945770263671875)",pt,0.8945770263671875
6902,Um dos melhores prazeres da vida é fazer aquilo que um dia disseram que você não seria capaz,"('pt', 0.9995120167732239)",pt,0.9995120167732239
6910,o meu irmao tem foto dele no Extrenato Calimero e eu não encontro a minha,"('pt', 0.997555136680603)",pt,0.997555136680603
6912,Acabei de publicar uma foto  Shopping Light httpstcoCQzoUztge,"('pt', 0.6970964670181274)",pt,0.6970964670181274
6913,Acabou de publicar uma foto  Bar do guga FIG httpstcocCnnzkGJ,"('pt', 0.8902069926261902)",pt,0.8902069926261902
6934,Sonhei com você e acordei com uma saudade boa ,"('pt', 0.9999348521232605)",pt,0.9999348521232605
6935,Oii minha paixão Eu já disse que você é lindo né rs E que é um prazer grandioso ser sua esposa Que… httpstcoklVBhiimLj,"('pt', 0.9960246682167053)",pt,0.9960246682167053
6968,Sobre o show do backstreet boys no Brasil nem queria ir mesmo,"('pt', 0.726239025592804)",pt,0.726239025592804
6982,Nem me incarno nessas festinhas aqui,"('pt', 0.7466716766357422)",pt,0.7466716766357422
6989,Sem palavras para esse time   Classificamos Playoffs GoGators  Centro Olímpico UnB httpstcoffomTEFeE,"('pt', 0.7108248472213745)",pt,0.7108248472213745
7004,marceloprado nada é tão ruim que não possa piorar,"('pt', 0.999515950679779)",pt,0.999515950679779
7020,Ontem no cultofe de Fortaleza com pastor andrevaladao ao lado do meu chapa jullioallvesrBênção de… httpstcoIsWqIlMZ,"('pt', 0.8761640191078186)",pt,0.8761640191078186
7021,larrybussola não estava sozinha eu sei baby vou amanhã,"('pt', 0.9979327321052551)",pt,0.9979327321052551
7037,Odeio acordar com meu celular tocando ainda mais quando eh da tim Que sacoooo,"('pt', 0.9906877279281616)",pt,0.9906877279281616
7084,Hoje é quartafeira hoje é dia Dia de Adorar ao Senhor Deus   Basílica Santuário de Nazaré in Belém PA httpstcoHcPzUK,"('pt', 0.9532992243766785)",pt,0.9532992243766785
7090,Agora cê tai de camarote e eu bebendo gela tomando ciroc curtindo na balada só dando virote e você… httpstcohWqqtEt,"('pt', 0.9117900729179382)",pt,0.9117900729179382
7095,Sei que o mundo gira e em uma dessas voltas a gente se esbarra e continua nossa história ,"('pt', 0.9927513003349304)",pt,0.9927513003349304
7127,aí a dp q traz serviço p minha mãe SOBE AQUI COM UMA CIGARRO ACESSO,"('pt', 0.989047110080719)",pt,0.989047110080719
7163,Quando duas pessoas se conhecem em uma situação perigosaa tendência é que elas se apaixonem foiovini aquela aula devia se da M Eugênia,"('pt', 0.9987741708755493)",pt,0.9987741708755493
7183,Tudo posso Naquele que me fortalece Obrigado por mais um dia  casa de vovo Eunice httpstcooKkZpqVj,"('pt', 0.8598293662071228)",pt,0.8598293662071228
7215,Acabou de publicar uma foto  Grajau httpstcoPlDufxlJw,"('pt', 0.7860387563705444)",pt,0.7860387563705444
7244,A cara da Angel vendo o Alex e a mãe se beijarem é ótima,"('pt', 0.98996901512146)",pt,0.98996901512146
7248,Aproveitando minha semaninha de fériasnSemana que vem começa tudo de… httpstcoIFSThTzT,"('pt', 0.842179536819458)",pt,0.842179536819458
7262,Força TarefaTrabalho Apoio da Sociedade junto as solicitações  deltanmd e MPFPGR   Milhão de Assinaturas  httptconOSaaHWCO,"('pt', 0.9690388441085815)",pt,0.9690388441085815
7290,Quando vejo um boy mt gato httptcoiiRMLeLQ,"('pt', 0.8171469569206238)",pt,0.8171469569206238
7293,nunca faça planos gnt criar expectativas é uma merda,"('pt', 0.9993612766265869)",pt,0.9993612766265869
7309,Eh tão louco,"('pt', 0.9827814698219299)",pt,0.9827814698219299
7316,camilafollowmetonarnia Se eu fosse um clone la Lauren ela ja teria me seguido mil vezes camilacabello,"('pt', 0.8993995785713196)",pt,0.8993995785713196
7322,td tentando arrumar tempo p fazer td que quero hoje,"('pt', 0.9696782231330872)",pt,0.9696782231330872
7331,Se ou a Fernanda ou a Eduarda estiverem lendo este tweet não continuem a me stalkear por favor minha vida ta aqui nesse tt obrigada,"('pt', 0.9770402312278748)",pt,0.9770402312278748
7398,southbistrobar  Meu querido mês de agosto  BistroBar Nazaré FériasdeVerão httptcoskXCsKihl Sacavém lisboa,"('pt', 0.8146845102310181)",pt,0.8146845102310181
7420,Novinha ta demais ,"('pt', 0.8277273178100586)",pt,0.8277273178100586
7437, Sou uma mistura de nSafadeza  nTimidez  nRomantismo  nIdiotice ,"('pt', 0.9974315762519836)",pt,0.9974315762519836
7454,Im at casa da minha sogrinha httpstcooltzbGXvO,"('pt', 0.6849022507667542)",pt,0.6849022507667542
7511,Como é gostoso vê seu sorriso mamãebabona minhagatinha minhaprincesa… httpstcompQoqZms,"('pt', 0.9634997248649597)",pt,0.9634997248649597
7557,alguém me pode salvar da minha turma,"('pt', 0.9987094402313232)",pt,0.9987094402313232
7564,Ainda tira visualização  ta certinho filhão continua assim ,"('pt', 0.9924414753913879)",pt,0.9924414753913879
7715,Senta em mim kika em mim joga a boneca em mim ,"('pt', 0.9965225458145142)",pt,0.9965225458145142
7731,Eu fui é dormir ontem,"('pt', 0.9980544447898865)",pt,0.9980544447898865
7748,g vimeo vcs também,"('pt', 0.9962233304977417)",pt,0.9962233304977417
7757,diogopias amanhã tenho o dia livre,"('pt', 0.9221847653388977)",pt,0.9221847653388977
7774,Na porta da festa Aí sim  Casa da Mãe Joana httpstcoNmBooJOH,"('pt', 0.5237905979156494)",pt,0.5237905979156494
7783,esses fãs de lm ficam mais preocupados em dizer que lm pisa em h do que divulgar single das idolas zzz,"('pt', 0.9024515151977539)",pt,0.9024515151977539
7791,bom dia,"('pt', 0.561508059501648)",pt,0.561508059501648
7835,To mosquiando aqui,"('pt', 0.8319205045700073)",pt,0.8319205045700073
7839,A palavra diz Maldito homem que confia no homem Como faz sentido,"('pt', 0.9811367988586426)",pt,0.9811367988586426
7840,Agora que eu fui ver que um dos meus últimos retweets tinham sido sobre a dança do pezinho dança que caiu pra nós Hahaha esse destino,"('pt', 0.8343035578727722)",pt,0.8343035578727722
7866,Eu vou te pegar daquele jeito,"('pt', 0.9980862140655518)",pt,0.9980862140655518
7910,Eh eu adoro igrejas sem duvida que é freira que eu quero ser no futuro,"('pt', 0.9514899849891663)",pt,0.9514899849891663
7912,Você que tá aí parado cansado e sem disposição pra nada Eu tenho a solução para os seus problemas… httpstcoUKujUATk,"('pt', 0.992877185344696)",pt,0.992877185344696
7914,Feliz niver amiga linda do meu coração perdoa essa sua amiga desnaturada… httpstcoluyCCylGfN,"('pt', 0.9242398738861084)",pt,0.9242398738861084
7938,Hoje e domingo são dois dias muito importantes Vamos fazer uma prova longa e desafiadora Foram… httpstcoxhVdmphC,"('pt', 0.985944926738739)",pt,0.985944926738739
7947,dois dias atras tava rolando aquela tag meu primeiro assedio e hoje o tema foi violencia contra a mulher GirlPower,"('pt', 0.9771881103515625)",pt,0.9771881103515625
7970,Atenção galera Daqui a  hora e  minutos tem o novo promocional do playboy Todo mundo ligado… httpstcoFbmtLYz,"('pt', 0.8182497620582581)",pt,0.8182497620582581
7985,Im at Aeroporto Internacional do Rio de Janeiro  Galeão GIG  riogaleao in Ilha Do Governador RJ w jadestrac httpstcovQQKNsINIn,"('pt', 0.5467723608016968)",pt,0.5467723608016968
8019,h  Alan Vc não tem coraçãonh  Natália Flores e Jardins vc é um pedaço de pedra q caiu do caminhão de brita,"('pt', 0.9989044666290283)",pt,0.9989044666290283
8120,Meu caro Drummond seu velho poema tornouse realidadenUm poema que parece ter sido escrito agora… httpstcorvCBlfdhs,"('pt', 0.6857791543006897)",pt,0.6857791543006897
8160,O CaoChupandoManga é para os fracos agora a moda é o CaoComendoBanana Kelsey e sua fome noturna… httpstcoHXQhJVoF,"('pt', 0.9895157217979431)",pt,0.9895157217979431
8211,Ontem formatura de Nanda  agora Dra  famaliarc a mais nova médica da família  Wet Wind httpstcoQxTSUUx,"('pt', 0.6545294523239136)",pt,0.6545294523239136
8225,No caminho que há à nossa frente dia a dia a mudança chegará em breve Avicii Silhouette … httpstcocEWbxAVoo,"('pt', 0.7885839343070984)",pt,0.7885839343070984
8228,Muito mais que um avô é um pai e amigo Te amo mais que tudo  Grajaú Bairro httpstcobUUDobUzF,"('pt', 0.9773761630058289)",pt,0.9773761630058289
8233,Eu te prometo cada batida do meu coração prometo problemas mas nunca sen solução,"('pt', 0.9982799291610718)",pt,0.9982799291610718
8247,Em Salvador com meu irmão Maestro sapocn nMissãoSSC na Paróquia Nossa Senhora da Conceição … httpstcoNxGoZCP,"('pt', 0.9647201299667358)",pt,0.9647201299667358
8281,Quanto tempo q mão via,"('pt', 0.9221800565719604)",pt,0.9221800565719604
8328,Sentar em um cactos tu não quer né,"('pt', 0.9989272356033325)",pt,0.9989272356033325
8346,Não abuse da paciência que eu não tenho,"('pt', 0.9988493323326111)",pt,0.9988493323326111
8350,A princípio de tudo quando resolvi fazer uma mudança geral na minha rotina muitos desacreditaram… httpstcoApRmNvex,"('pt', 0.9836636185646057)",pt,0.9836636185646057
8475,Aquele velho é lesado demais não conseguia nem falar pqp,"('pt', 0.9990183711051941)",pt,0.9990183711051941
8485,Estamos na praia e não trouxemos bagagem   Praia De Caioba httpstcoGnYCcCuvL,"('pt', 0.9680904746055603)",pt,0.9680904746055603
8488,Im at Sede  Expressão Junina in Fortaleza Ceará httpstcojVRMmHah,"('pt', 0.6170800924301147)",pt,0.6170800924301147
8500,Nossa esse ano eu vou ter que me alistar,"('pt', 0.9737711548805237)",pt,0.9737711548805237
8517,Im at LEQ  Laboratório de Engenharia Química UFPA httpstcoZhQYuVP,"('pt', 0.6406152844429016)",pt,0.6406152844429016
8520,Im at Astercom Telecomunicações httpstcoiNrloX,"('pt', 0.7761580944061279)",pt,0.7761580944061279
8541,Se a vida desistir de você simplesmente sorria e diga que seu Deus nunca desistiránnBom… httpstcokimcvxTm,"('pt', 0.8484994769096375)",pt,0.8484994769096375
8561,Mas lembra que saúde é ser feliz então vai   Praia Martim de… httpstcoyIIUNez,"('pt', 0.9419406652450562)",pt,0.9419406652450562
8634,Poucos para ajudar muitos para atrapalhar,"('pt', 0.9917566776275635)",pt,0.9917566776275635
8638,Acabamos de receber em CD e VINYL a trilha do filme do NWA STRAIGHT OUTTA COMPTON… httpstcoEMjambekr,"('pt', 0.881343424320221)",pt,0.881343424320221
8651,Nay na minha TL lt,"('pt', 0.9507278203964233)",pt,0.9507278203964233
8655,Que calor,"('pt', 0.7269649505615234)",pt,0.7269649505615234
8679,tava no banho EtaMundoBom,"('pt', 0.6561797261238098)",pt,0.6561797261238098
8680,Cheguei da Igreja ,"('pt', 0.9601233005523682)",pt,0.9601233005523682
8701, NÃO HÁ AULASn QuerQueOSportingSeFodan bilhoesDePessoasEn Shawnn Rihannann  WET trndnl httpstcouLzQlByvJf,"('pt', 0.5252664089202881)",pt,0.5252664089202881
8753,Que mais passeios assim aconteçam que mais risadas e conversas… httpstcoSiFNcWOx,"('pt', 0.9171907305717468)",pt,0.9171907305717468
8772,Vamos brincar de teatro O seu papel é me beijar ,"('pt', 0.9599707722663879)",pt,0.9599707722663879
8778,Que paso aca,"('pt', 0.7269649505615234)",pt,0.7269649505615234
8819,Estou em Peixada da Hora em Lagoa Grande PE com allencarlimma coelhosaan srubenssantos httpstcoZZcyIArr,"('pt', 0.8885095119476318)",pt,0.8885095119476318
8893,Que tal perder peso e ainda dar aquela definida nnAo contrário do que muitos pensão esse combo… httpstcobSTMHtEC,"('pt', 0.9541202783584595)",pt,0.9541202783584595
8927,Aqui é das antigas IrmaDeOutraMae  Itamira Bahia Brazil httpstcowmeHLlie,"('pt', 0.5921062231063843)",pt,0.5921062231063843
8933,Sábado não para  Greenlife Academias in Fortaleza CE httpstcoyyxNgBM,"('pt', 0.9140225052833557)",pt,0.9140225052833557
8967,Greve III Tô lascado não formo NUNCA,"('pt', 0.9998884797096252)",pt,0.9998884797096252
8993,Porra que foda esse conjunto da nike que eu vi vou lançar nmrl,"('pt', 0.874205470085144)",pt,0.874205470085144
9022,mnh mãe ta com whats novamente,"('pt', 0.9790879487991333)",pt,0.9790879487991333
9044,Que linda Neymar,"('pt', 0.7269649505615234)",pt,0.7269649505615234
9086,Oh novinha oh novinha cê é tudo de bomm ,"('pt', 0.9963698983192444)",pt,0.9963698983192444
9096,Boa Noiteeeeeeee porque tenho que acordar,"('pt', 0.7962474226951599)",pt,0.7962474226951599
9194,vedoyeduardo nossa uma delicia Lembranças do mato grosso hein Du kkkkk,"('pt', 0.924557089805603)",pt,0.924557089805603
9206,Recem começo só quem é da antiga kkkkkkk irmaos fechamento coisaLinda jp  kkkkk é… httpstcoEIpdFH,"('pt', 0.8787232637405396)",pt,0.8787232637405396
9221,Queria estar dormindo,"('pt', 0.5244315266609192)",pt,0.5244315266609192
9245,Velhas amizadestempos bonsnComo não ser feliz Alcides e Fernando httpstcoDaUIHKMfF,"('pt', 0.9393407106399536)",pt,0.9393407106399536
9247,Ja tha no vício,"('pt', 0.8424989581108093)",pt,0.8424989581108093
9265,Pior que eu sinto falta,"('pt', 0.7886015176773071)",pt,0.7886015176773071
9300,Eles criticam Porque criticar é mais fácil do que fazer melhor … httpstcoFoZmxZb,"('pt', 0.9944142699241638)",pt,0.9944142699241638
9327,Amores da minha vida ObrigadaDeus tardelinda amomuitotudoisso   Shopping Tijuca httpstcoEAQjlEePj,"('pt', 0.7639366388320923)",pt,0.7639366388320923
9329,Que toda pessoa que não me quer bem encontre a paz o amor e a alegria de viver E assim… httpstcoyDsDlU,"('pt', 0.96305912733078)",pt,0.96305912733078
9333,laribernardesc Muita sacanagem puta q pariu,"('pt', 0.9238496422767639)",pt,0.9238496422767639
9368,tbt registros de uma louca noite dessas qualquer   Mavs Pub httpstcoPLGfYepEk,"('pt', 0.875612199306488)",pt,0.875612199306488
9409,Vamos Sacudir Nessa Manhã de QuartaFeiraManda Um Alô Pra Mim e Pras Amigas da Jaula Com… httpstcovhBzrZvhV,"('pt', 0.597312867641449)",pt,0.597312867641449
9412,marcellorodrigs não curti esse tweet p nada vamo lá,"('pt', 0.9836720824241638)",pt,0.9836720824241638
9413,Happy hour maravilhoso  Associação Comercial e Industrial de Itupeva httpstcoMVgkpUghNa,"('pt', 0.6617181897163391)",pt,0.6617181897163391
9428,só me deu mais vontade de encher todos eles de porrada ate a morte,"('pt', 0.9374451041221619)",pt,0.9374451041221619
9496,Graças a você eu sou mais coração   Osasco Sao Paulo httpstcosVaPp,"('pt', 0.9873283505439758)",pt,0.9873283505439758
9526,unidos por um grande amor família rapaziada… httpstcoPKOkruUOT,"('pt', 0.7968966364860535)",pt,0.7968966364860535
9527,Bom dia meus amigos aqui vai uma super dica eu recomendo e já fui várias vezes lá e vou… httpstcohBgsoIre,"('pt', 0.9694885611534119)",pt,0.9694885611534119
9561,Just posted a photo  Escola Centro Comunitário Jacundá httpstcoNycqJhyRS,"('pt', 0.6155005097389221)",pt,0.6155005097389221
9588,Que massa,"('pt', 0.8053535223007202)",pt,0.8053535223007202
9604,Torta de batatas recheada com muçarela e presunto gratinada com queijo provolone uma s taça… httpstcotjtvRMCVo,"('pt', 0.9297561049461365)",pt,0.9297561049461365
9642,Nasmaste pra vc tbm hahahah sobre ontemhoje top de mais  friends party selfie  Raposo… httpstcowVRWerVJ,"('pt', 0.5979175567626953)",pt,0.5979175567626953
9654,Meu maior defeito acho que é o orgulho serio mesmo perdi amigos e amores por causa disso,"('pt', 0.9912228584289551)",pt,0.9912228584289551
9663, e eu dando conselho amoroso,"('pt', 0.9111420512199402)",pt,0.9111420512199402
9674,Pra ver qual foii,"('pt', 0.7053667306900024)",pt,0.7053667306900024
9684,Dizem que é minha babá okay Prosseguimosnnvoltafrederico… httpstcoKGumcUf,"('pt', 0.9165767431259155)",pt,0.9165767431259155
9715,Bem isso mesmo  nfrases ficaadica franchising franquia in gmbf vempracapacitamais… httpstcoiPcqZDMrC,"('pt', 0.5316205024719238)",pt,0.5316205024719238
9774,Logo cedo acordei antes do sol nascer deixo o sono pra… httpstcogcxtnChA,"('pt', 0.7624789476394653)",pt,0.7624789476394653
9813,Deus no comando hoje e sempre  Natal Brazil httpstcoviMhuZJPhe,"('pt', 0.5367043614387512)",pt,0.5367043614387512
9873,Começo de noite nnetflix sky filmeseseries… httpstcowkvDyorTg,"('pt', 0.6841553449630737)",pt,0.6841553449630737
9896,Depois de escalar um morro do tamanho do paodeacucar nada como me despedir do dia onde consigo… httpstcoVJRdAuFTt,"('pt', 0.8420653343200684)",pt,0.8420653343200684
9907,Kelly Nascimento mais um ano de vida Mais um ano de aprendizado e experiências mais um ano… httpstcoQOosCieGJV,"('pt', 0.9834979176521301)",pt,0.9834979176521301
9913,Boa noite amigosnSintamse convidados a presenciar o I… httpstcoQdxfadrwi,"('pt', 0.6018215417861938)",pt,0.6018215417861938
9915,um não desejo o mal pra ngm mas quando me irrita o futuro pior do mundo e desejo pra pessoa,"('pt', 0.9899256825447083)",pt,0.9899256825447083
9953,alguém vem fazer massagem em mim porfavor eu pago dez reais,"('pt', 0.9952574372291565)",pt,0.9952574372291565
10014,nnvsco vscocam  Centro De Convenções  SENAC Caruaru httpstcoUWJXNiKL,"('pt', 0.6764445900917053)",pt,0.6764445900917053
10022,Em sua essência socialista um dos objetivos de inclusão do Agita é… httpstcohEwRLtAT,"('pt', 0.9764598608016968)",pt,0.9764598608016968
10126,não tinha percebido que tá frio pra caraleo,"('pt', 0.9878408312797546)",pt,0.9878408312797546
10173,Boa tarde,"('pt', 0.5094026923179626)",pt,0.5094026923179626
