,clean_tweets,prediction,language,confidence
6021,Ojo para los q vayan o esten en quillota Cajeros redbank clonados ya van  clientes banco estadonAtte Ejecutiva de fraudes  ,"('es', 0.8881980776786804)",es,0.8881980776786804
6026,Mis ganas de tirar la toalla y mandarlo todo a la mierda porque no puedo mas,"('es', 0.9479674100875854)",es,0.9479674100875854
6030,Que de bobera no me puedo dormir,"('es', 0.984082043170929)",es,0.984082043170929
6046,Sin estudio puedo dar clases de economía  Tillos Home httpstcooUYIQVnpBS,"('es', 0.8199184536933899)",es,0.8199184536933899
6065,Por algo amo este colegio ,"('es', 0.6158060431480408)",es,0.6158060431480408
6068,blacksluts ola hermosa esta rico tu culo ,"('es', 0.7697020173072815)",es,0.7697020173072815
6069,EnElAireAB Difícil la tienen los guionistas para superar a Pedro Sanchez  han puesto el listón muy alto TG destituido y Candidato x PSM,"('es', 0.9911187291145325)",es,0.9911187291145325
6077,Tenes que cambiar la foto de wsp debes tener mejor Ah y tu estado esta Chomaso Jajajajajaja Para que me diga eso,"('es', 0.915630578994751)",es,0.915630578994751
6080,que calor misericórdia,"('es', 0.7066251635551453)",es,0.7066251635551453
6120,Enamorarte a lo pendejo es la manera en la que universo te acomoda una putiza sin tocarte ni un pelo,"('es', 0.7931627035140991)",es,0.7931627035140991
6121,ReivenSama psicopataghoul ¿,"('es', 0.9519747495651245)",es,0.9519747495651245
6124,Latinape galdosoficial MeEncerrariaCon tu hermana pa practicar a ser mago echarle  polvos amp desaparecer richidelanoche nLaNocheEsMia,"('es', 0.8314378261566162)",es,0.8314378261566162
6127,juanfigue negro garca te sigo hermano,"('es', 0.7539889216423035)",es,0.7539889216423035
6147,We ya emipieza a decir pelotudeses a pones sus fotitos con el perdida me voy a Dormir y si me muero le hago un favor,"('es', 0.957933247089386)",es,0.957933247089386
6152,Nunca me olvidare de la mañana de mi noveno cumpleaños cuando todos decian que era el día del diablo ,"('es', 0.958370566368103)",es,0.958370566368103
6166,Esta chica no me había respondido un tuit No lo encuentro,"('es', 0.9881893992424011)",es,0.9881893992424011
6184,A comer gelado ,"('es', 0.7205983996391296)",es,0.7205983996391296
6187,Tengo la vista re cansada,"('es', 0.9589124321937561)",es,0.9589124321937561
6209,A mi mi ex me busca aún y pues jajajajajaja,"('es', 0.8475254774093628)",es,0.8475254774093628
6215,Pendejo pelotudo para hablarme haci mejor ni me hables,"('es', 0.9874818325042725)",es,0.9874818325042725
6243,Cómo así que se accidentó Harrison Ford,"('es', 0.9499980211257935)",es,0.9499980211257935
6253,cagando estado con ganas,"('es', 0.5342878103256226)",es,0.5342878103256226
6258,Llego jerry y coco jij are,"('es', 0.5289178490638733)",es,0.5289178490638733
6270,Los siguientes  meses esto tengo asegurado httptcoBfKVmVZz,"('es', 0.9225631356239319)",es,0.9225631356239319
6272,Hay personas que no pasan la pagina queman el libro y llegan y compran unos nuevos Diossss ,"('es', 0.9671359658241272)",es,0.9671359658241272
6279,No quiero    Uno Salud Dental San Bernardo httpstcoaMFMUuzZI,"('es', 0.6150551438331604)",es,0.6150551438331604
6283,CandePuentes es la pura verdad verdadera,"('es', 0.8311774134635925)",es,0.8311774134635925
6284,¡Te quiero Ari  ArielH,"('es', 0.9975913763046265)",es,0.9975913763046265
6285,Porque mama se fue a Rivera,"('es', 0.9999999403953552)",es,0.9999999403953552
6312,EveSolangeR siempre tan enferma vos no Jajajajaja radio nigüil averiguame que entendió por dar,"('es', 0.9056912660598755)",es,0.9056912660598755
6333,LluviaCarrillo hermosa muy buenos dias q linda y elegante el dia d hoy siempre bella saludos y un beso lindo dia,"('es', 0.9668483734130859)",es,0.9668483734130859
6354,No puedo tener tanto broca la puta madre,"('es', 0.9940040707588196)",es,0.9940040707588196
6362,Que buena que está la película,"('es', 0.9532913565635681)",es,0.9532913565635681
6366,Detrás del a coiris Dios harán el hijoeputa amor por fin Liam deja de mentirle a Zayn no ves que esta sufriendo,"('es', 0.9348657131195068)",es,0.9348657131195068
6371,Mezclando lagrimas con risas tragicomeedia,"('es', 0.9433844685554504)",es,0.9433844685554504
6386,Quédate con quien conozca todos tus errores y aún así quiera sacarte una sonrisa,"('es', 0.9505622982978821)",es,0.9505622982978821
6392,Ui esa foto que puso ,"('es', 0.9153476357460022)",es,0.9153476357460022
6400,Yogurt con cereales eso es todo lo que esta bien ,"('es', 0.9437507390975952)",es,0.9437507390975952
6416,Yo nomino a somosCD en MI VIDEO FAVORITO  ANGEL CRUEL CDEnPremiosJuventud PremiosJuventud  x,"('es', 0.7157594561576843)",es,0.7157594561576843
6419,FacuuMalanchino MartinaSantos basta los quiero a ambos,"('es', 0.9333390593528748)",es,0.9333390593528748
6431,No se pero le tengo un hambre a Los cinco,"('es', 0.9310895204544067)",es,0.9310895204544067
6448,diegoscharifker Diputado ese es el punto  Fracaso total,"('es', 0.9509627819061279)",es,0.9509627819061279
6455,Despues de una buena peli Years y de min en pinteres que fluya la discucion ,"('es', 0.9767572283744812)",es,0.9767572283744812
6462,Laura vamos a misa dura como  horas Ayyyytyy mami me acabo de acordar que tengo como una virosis cofcof de hoy no paso ,"('es', 0.8943585753440857)",es,0.8943585753440857
6470,Desde el día que nací yo me hice hincha de  httptcobeKXezN,"('es', 0.9154389500617981)",es,0.9154389500617981
6489,amo tanto hacer deportes,"('es', 0.981704592704773)",es,0.981704592704773
6506,Lah chicas son bonitas pero como que el ambienteh ehta como aburrido xd ,"('es', 0.9182610511779785)",es,0.9182610511779785
6507,abirecio  de su mama  Eh,"('es', 0.5895342826843262)",es,0.5895342826843262
6524,Me quiero ir de la clase Muy viernes httptcolewPnHFAZ,"('es', 0.8594707250595093)",es,0.8594707250595093
6530,Venga empecemos a hacer cosas productivas ya,"('es', 0.8266547918319702)",es,0.8266547918319702
6537,Adivina quien se quedó en su casa hoy,"('es', 0.9402248859405518)",es,0.9402248859405518
6538,Creoque el jueves empezamos coro,"('es', 0.7955990433692932)",es,0.7955990433692932
6539,lwtsfernet ufa bueno me quedo un rato,"('es', 0.677541971206665)",es,0.677541971206665
6544,Buenas noches besitos donde les caigan ,"('es', 0.7730344533920288)",es,0.7730344533920288
6547,Hoy me senté con july dios que nerdas somos,"('es', 0.5111269354820251)",es,0.5111269354820251
6550,CLOPEZanalista mientras no se cambie el RÉGIMEN del que hablaba el Dr Alvaro Gómez Hurtado y que por eso lo mataron no habrá cambios,"('es', 0.9595406651496887)",es,0.9595406651496887
6556,Sueño y mucho Zombiiiie,"('es', 0.9327688217163086)",es,0.9327688217163086
6560,Mirar para atrás casi siempre paraliza los pies,"('es', 0.9454009532928467)",es,0.9454009532928467
6574,Que lindo que se acerquen los inter quiero partir algunas personas Me viene genial,"('es', 0.9091023206710815)",es,0.9091023206710815
6596,PARA QUE TE ENAMORES INVENTARIA UN MILLÓN DE RIMAS,"('es', 0.9596350789070129)",es,0.9596350789070129
6600,CristhofeR cliente del trabajo jajajajaja el cual no es sexual jajajaja,"('es', 0.907372236251831)",es,0.907372236251831
6605,Éste corte me va ir como a perro en misa,"('es', 0.9281710982322693)",es,0.9281710982322693
6610,A veces me arreglo mas para hacer oficio que para trabajar ,"('es', 0.9897974133491516)",es,0.9897974133491516
6613,Yo Necesito a mi gordita ,"('es', 0.8424574732780457)",es,0.8424574732780457
6615,Me tapo y tengo calorme destapo y tengo fríomaldición,"('es', 0.98663729429245)",es,0.98663729429245
6621,IvanLL anda a decirle eso al chipa quedo hecho mierda JAJAJAJAJA,"('es', 0.8521231412887573)",es,0.8521231412887573
6626,He enseñao ya a varias generaciones a beber Southern Comfort,"('es', 0.9126689434051514)",es,0.9126689434051514
6630,Y el finde se pasa volando error,"('es', 0.639258086681366)",es,0.639258086681366
6632,JaaviSP eres el mejor bichito ,"('es', 0.9946880340576172)",es,0.9946880340576172
6659,Como en casita LQSA httptcovJeQyNxJKv,"('es', 0.6575115323066711)",es,0.6575115323066711
6661,Yo quiero el bien para el  no se da cuenta,"('es', 0.9905164241790771)",es,0.9905164241790771
6665,Quien de coro   Corooo,"('es', 0.8674412369728088)",es,0.8674412369728088
6714,Y aunque nunca te eh tocadoy aunque nunca te eh besado te amo tanto,"('es', 0.8646285533905029)",es,0.8646285533905029
6716,Dale no seas timida rompe abusadora rompe el suelo con la batidora ,"('es', 0.9779596924781799)",es,0.9779596924781799
6720,helenacasares En estos días he decidido ser menos diplomático  creo que lo era en exceso y es otra forma de mentir yoescuchovaughanradio,"('es', 0.9519371390342712)",es,0.9519371390342712
6735,Veo el barometro del CIS y sólo me viene una idea a la cabeza Tenemos lo que nos merecemos Acaso ¿no nos han robado bastante,"('es', 0.9727188944816589)",es,0.9727188944816589
6770,Me gustaría ser esas negras que cantan como los dioses pero soy una negra inútil,"('es', 0.9829332232475281)",es,0.9829332232475281
6773,susannagriso cómo pretende Pablo Iglesias gobernar sin los que producen,"('es', 0.8240838050842285)",es,0.8240838050842285
6774,W GestoresdeInnovación GIE  Corporación RutaN Medellín in Medellín Antioquia httpstcounlpgIgJb,"('es', 0.650368869304657)",es,0.650368869304657
6775,PauloRolon JAJAJJAJAJA leo la conversación y me cago de la risa Jajajjajaa,"('es', 0.8029348254203796)",es,0.8029348254203796
6793,No puedo leer la plabra fucking por que me hace acordar a la conchuda y la extra y onda fucking esta por todos lados gerardway ayudame,"('es', 0.9849796295166016)",es,0.9849796295166016
6804,Porque me encantas tanton¿porque ¿porque ¿porque,"('es', 0.9983315467834473)",es,0.9983315467834473
6813,Le hemos dado a la Vida un calificativo bueno y o malo Es cuestión de Actitud Que Importa la Lluvia Disfrutemos httptcoVAbwOGsS,"('es', 0.7530391216278076)",es,0.7530391216278076
6835,DiarioTalCual Fedecámaras asegura que la economía venezolana necesita dólares httptconMLKHiFA httptcoPAJLQOQGQ,"('es', 0.7627225518226624)",es,0.7627225518226624
6847,Mi amor y sus coqueteos lt httptcoHWUdgjWz,"('es', 0.7822648882865906)",es,0.7822648882865906
6850,BesosDeMiel pa que nacía Nada más para vivir bajo la amenaza de tu uf se le hace nudo en la garganta y puchero httptcosOecyvrfP,"('es', 0.9567673206329346)",es,0.9567673206329346
6868,Odio a todos los hombres por ser igual de cabrones todos Y los peores tambien los odios ,"('es', 0.9618478417396545)",es,0.9618478417396545
6871,Tengo sueño hambre me duelen las piernas qiero llegar ya a mi casaaaaaa,"('es', 0.8531041741371155)",es,0.8531041741371155
6890,Quiero verte bailarr,"('es', 0.8899118900299072)",es,0.8899118900299072
6908,Mi vida es un constante no quiero madrugar quiero dormirrrrrr,"('es', 0.9306592345237732)",es,0.9306592345237732
6916,¿He dicho ya lo insuperable que ha estado Dando la nora aun mas alto  Pues esomagnifico,"('es', 0.9663205742835999)",es,0.9663205742835999
6921,Ella y Yo  Es una ternura faces Lol    AmigasIncondicionales Bendecidas  Paseo Shopping… httpstcouiAnhmRIU,"('es', 0.6896349787712097)",es,0.6896349787712097
6927,prRRHH CIPRE SOLICITA Maestro SanJuan PR httptcoRvmELfZzIa Educación Empleo Empleos Contratar TweetMyJobs,"('es', 0.5473265051841736)",es,0.5473265051841736
6929,Esta lindo para dormir abrazada a alguien,"('es', 0.9463739395141602)",es,0.9463739395141602
6941,Cadena de suministro Empleo en Bayamon PR Bayamon Carreros Independientes en prRRHH httptcosyvzxtcWS Empleos Contratar,"('es', 0.5120968818664551)",es,0.5120968818664551
6943,Un año  valoraciones   Sportium Club in Alvaro Obregon DF Distrito Federal httpstcoTwNADABZ,"('es', 0.8137540221214294)",es,0.8137540221214294
6955,Te Haces La Santa Y Tenes Una Fabrica De Conaprole  En El Culo ,"('es', 0.8452771902084351)",es,0.8452771902084351
6957,ESPNtenis que falsa es la Serena Williamsfingiendo malestar para desanimar  y que bajara la intensidad de  Bacsinsky y ganar el  set,"('es', 0.9106019735336304)",es,0.9106019735336304
6964,Que ganas de nada,"('es', 0.7195611000061035)",es,0.7195611000061035
6966,Rara vez esta vida tiene sentido amor  httptcoRayUfOMih,"('es', 0.9265645742416382)",es,0.9265645742416382
6987,El día de hoy da sino para dormir,"('es', 0.9364777207374573)",es,0.9364777207374573
6992,Porque todos ofendemos muchas veces Si alguno no ofende en palabraéste es varón perfecto capaz de refrenar todo el cuerpo Sant rpsp,"('es', 0.9831296801567078)",es,0.9831296801567078
6995,Mi mamá dejo un pastel de papá gigante y estoy re heart eye emoji,"('es', 0.8425441384315491)",es,0.8425441384315491
7009,Odio con todas mis fuerzas a la gente machista,"('es', 0.9684196710586548)",es,0.9684196710586548
7010,Vi  minutos del programa de la Zampini Casi me vuelvo a dormir,"('es', 0.912726640701294)",es,0.912726640701294
7022,Es hoy httptcovOtGwiOu,"('es', 0.7629472017288208)",es,0.7629472017288208
7029,Lo mas cabron es que tu amiguita vio el video y hablo mierdas tuyas con migo ,"('es', 0.908439040184021)",es,0.908439040184021
7031,Es dificil hacer el amor  veces por día firma Blancanieves,"('es', 0.9927087426185608)",es,0.9927087426185608
7046,La igualdad termina hasta que sube la gorda y te manguea el asiento del bondi,"('es', 0.9650381207466125)",es,0.9650381207466125
7069,Comidapadre  La Cervecería de Barrio Alameda  lacerveceria w luxka httpstcoddeBjFBrx,"('es', 0.773288905620575)",es,0.773288905620575
7071,Aveces solo la gente me estresa,"('es', 0.7486394047737122)",es,0.7486394047737122
7072,JSalmasi Cuando no tengo megas y también se me va el Wifi httptcoPzQNPuxP ultima mente    Me pasa eso  ,"('es', 0.9592931270599365)",es,0.9592931270599365
7078,Estamos esperando el turno de la ceremonia de renovacion de votos de mi mama y papa  The Viva… httpstcoLnLHCxdBgQ,"('es', 0.663713812828064)",es,0.663713812828064
7088,Como me gusta hacerlo enojar a mi primito,"('es', 0.9845865964889526)",es,0.9845865964889526
7089,Pues ahora tengo frío  Universidad in Madrid httpstcoEYiUKDv httptcoqOfiQmO,"('es', 0.7447726130485535)",es,0.7447726130485535
7094,¡LADRON DE MI CEREBRO,"('es', 0.9994101524353027)",es,0.9994101524353027
7139,Cuando el orgullo no te deja entrar en tiempo ni en razon hay q callar todas sus quejas y hacerle caso al corazonn,"('es', 0.9793268442153931)",es,0.9793268442153931
7174,Todos re tiernos me escriben al wpp jaja,"('es', 0.6892567276954651)",es,0.6892567276954651
7182,El interés se esta perdiendo ,"('es', 0.8633952736854553)",es,0.8633952736854553
7194,nacholacriatura ChinoyNacho jesusmiranda porfa m encantaría q vean la foto d mi nena en el concierto del forum una ternura siganme please,"('es', 0.8685612678527832)",es,0.8685612678527832
7209,no hace falta que te diga nada ni que te escriba un testamento cursi ya sabes todo felices  y… httpstcoyAqhldxgbI,"('es', 0.7691868543624878)",es,0.7691868543624878
7213,Cada día se aprenden cosas nuevas,"('es', 0.899535596370697)",es,0.899535596370697
7216,Cómo me gusta burrearla httptcoeNwKQdson,"('es', 0.8961542844772339)",es,0.8961542844772339
7217,Creéis estar disfrutando del Sábado pero soy yo la que está viendo Cómo entrenar a tu dragón en Cuatro Que vacíos estáis,"('es', 0.9333866834640503)",es,0.9333866834640503
7241,Solo se sabe esa cancion jajajajaja,"('es', 0.7461946606636047)",es,0.7461946606636047
7247,Alguna buena persona que nos alquile la casa para el sábado Es por una buena causa,"('es', 0.9860846400260925)",es,0.9860846400260925
7288,Nada puede estar tan mal,"('es', 0.9892975091934204)",es,0.9892975091934204
7310,Me pasa yeeeels Yo a las  tenía sueño Pero me quede para hablar y entonces al pana como que se murió y entonces me quede despierta,"('es', 0.9971051812171936)",es,0.9971051812171936
7314,Pa colmo en persona es fea como la mierda,"('es', 0.9912726283073425)",es,0.9912726283073425
7327,Se perdonan los errores no las pendejadas ,"('es', 0.9196430444717407)",es,0.9196430444717407
7354,Ferbaez si por esto si lo dejo y dejo todo,"('es', 0.9776666760444641)",es,0.9776666760444641
7363,nochedeconfeciones a mi mj amiga y a mi nos gustan los mismos pibes ,"('es', 0.68328458070755)",es,0.68328458070755
7384,RETENCIÓN nivel AMARILLO en AUTOPISTA  AUTOVÍA A pk  al  decreciente CHICLANA DE LA FRONTERA DGTCádiz DGT httptcoDrxgiRX,"('es', 0.938817024230957)",es,0.938817024230957
7400,Los chorros no mienten ni poquito ,"('es', 0.7026925683021545)",es,0.7026925683021545
7407,DonPlaticador natiiperez lararara estoy cantando para tiJAJAJAJJAJJA,"('es', 0.9143391251564026)",es,0.9143391251564026
7416,Look de hoy Made in china low cost camiseta y falda de tienda nueva… httpstcocRezcVJooC,"('es', 0.6701139807701111)",es,0.6701139807701111
7422,BisagraDelBrazo El escudo es demasiado de Leona,"('es', 0.9715404510498047)",es,0.9715404510498047
7430,MadameBlatte ArmoredBeard por mi como si nos dejais a Rafa y a mi solos ,"('es', 0.9227877259254456)",es,0.9227877259254456
7440,CinthyaPP Si me tengo que invitar solo a tu casa para que te acuerdes jaja,"('es', 0.9265139102935791)",es,0.9265139102935791
7472,La concha de tu madre Peluffo,"('es', 0.6403310894966125)",es,0.6403310894966125
7473,Me bloqueo  lisssssto nv,"('es', 0.5113844275474548)",es,0.5113844275474548
7474,Tengo miedo,"('es', 0.9444190859794617)",es,0.9444190859794617
7478,MorataRoal deja de tirar indirectas  Eso en secreto ,"('es', 0.8084993958473206)",es,0.8084993958473206
7503,Me guardó tu recuerdo como el mejor recuerdo que dulce fue tenerte dentro ,"('es', 0.9996817708015442)",es,0.9996817708015442
7512,Sdaiir lo que acaba de pasar me hace a acordar a un libro de John Green una chica con cancer y un pibe sin una pierna te suena,"('es', 0.9578981995582581)",es,0.9578981995582581
7517,Hoy todo el día en twitter,"('es', 0.9771682620048523)",es,0.9771682620048523
7561,De juez y abogado del Diablo o La Justicia corrompida por El Dinero” httptcoHzmDOqqg httptcolZfPKlIpgJ,"('es', 0.7300259470939636)",es,0.7300259470939636
7575,IncDGT el   tipo OBRA TRABAJOS DE MANTENIMIENTO VERDE en VALENCIA ROTGLA I CORBERA vía A PK CRECIENTE ,"('es', 0.9146684408187866)",es,0.9146684408187866
7587,Sin acabar los días de playa Otro mas  mediterranemente arenales  Los Arenales Del Sol… httpstcoDwepbSmRh,"('es', 0.7515597939491272)",es,0.7515597939491272
7595,giulisandrini que onda con vgg,"('es', 0.5224739909172058)",es,0.5224739909172058
7603,En pleno suburbio de Barcelona está uno de los huecos donde paso momentos… httpstcoTzQeizEspx,"('es', 0.8484325408935547)",es,0.8484325408935547
7606,En el circo  httptcoSGZvYzWi,"('es', 0.6119006276130676)",es,0.6119006276130676
7611,¿Hablamos del DCODE o no hablamos del DCODE Próximo año repitiendonDcode Madrid Music Festival… httpstcoDAjcQDku,"('es', 0.9660543203353882)",es,0.9660543203353882
7633,UAM uamazc es ahora una tendencia en MexicoCity httptcoErNXQNpY,"('es', 0.83599853515625)",es,0.83599853515625
7665,Todo comenzó bailando aquella noche loca de los mil tequilas amé como sonreías te ame el resto de mi vida,"('es', 0.9475423097610474)",es,0.9475423097610474
7668,Hipismo OTRA MELODIA No sigan insistiendo sus dueños ya ella no quiere dar un paso Le sale Harás de inmediato,"('es', 0.9163116812705994)",es,0.9163116812705994
7682,Me voy a volver loco Jaja,"('es', 0.9225382804870605)",es,0.9225382804870605
7683,¡Ya somos tendencia en la región Venga vamos por el Trending topic Nacional SíSePuede Semanai… httpstcoqMkLUJZbFb,"('es', 0.9268288016319275)",es,0.9268288016319275
7686,La verdad q no entiendo nada q hago Dios mioo,"('es', 0.6535379886627197)",es,0.6535379886627197
7702,Empanadas hechas por el porra y despues esos plays en o del pipi,"('es', 0.9952543377876282)",es,0.9952543377876282
7718,Amo los vídeos de matute lera xffffi,"('es', 0.8284536600112915)",es,0.8284536600112915
7725,Estupefacto oyendo a junts pel sí lo que dicen sin tener mayoría y aun con menos escaños que antes,"('es', 0.9506537914276123)",es,0.9506537914276123
7732,cusani lee y nosotros dormimos ,"('es', 0.9313420653343201)",es,0.9313420653343201
7745,Mieentes todo el tiempo mieenteees ,"('es', 0.5937580466270447)",es,0.5937580466270447
7749,Professora de matemática passa mil tarefa que saco,"('es', 0.5454907417297363)",es,0.5454907417297363
7764,Sin tu amor caere no podre ilucionarme otra vez,"('es', 0.8846427798271179)",es,0.8846427798271179
7773,Radioestadio el personaje misterioso es el papa francisco ¿donde hay que mandar los datos La ultima pista era el fijo,"('es', 0.9871408939361572)",es,0.9871408939361572
7782,Jugando con mi niño  ATG Mantenimiento Compañia MultiServicios httpstcoiOgpPKPkq,"('es', 0.8987392783164978)",es,0.8987392783164978
7793,carriles es ahora una tendencia en Venezuela httptcopOzqhlPYgj,"('es', 0.8971866369247437)",es,0.8971866369247437
7794,Una visita al pediatra httptcoFsyAboKdK,"('es', 0.6136945486068726)",es,0.6136945486068726
7803,Viendo como un para siempre se convierte en un amor equivocado nn      perdona si te llamo… httpstcopIncjuG,"('es', 0.9235241413116455)",es,0.9235241413116455
7805,mas aburrido que fisico quimica voy a tener un hijo y todavia me la voy a llevar,"('es', 0.9770235419273376)",es,0.9770235419273376
7807,Un lo siento no arregla todo el puto mes que te vi saliendo con ella,"('es', 0.9564179182052612)",es,0.9564179182052612
7808,Columna de humo en Feans por la quema de unos rastrojos httptcoYDaSAqZL,"('es', 0.8651970028877258)",es,0.8651970028877258
7813,kowkowah quiero amarte hasta el amanecer sentir tus besos y caricias c toda mi pija y llenarte tus dos hoyitos de mucha leche aaahhh,"('es', 0.9406944513320923)",es,0.9406944513320923
7822,Olivereta  Tª ºC Hum  Pres hpa Viento Kmh SWMax Kmh Lluvia mm Tmax ºC Tmin ºC,"('es', 0.5428869128227234)",es,0.5428869128227234
7831,Jodeme que es otra persecucion,"('es', 0.9494450092315674)",es,0.9494450092315674
7854,Me estoy durmiendo ,"('es', 0.9886380434036255)",es,0.9886380434036255
7892,que ganas de mandar todo a la mierda,"('es', 0.8621488809585571)",es,0.8621488809585571
7896,Buenos días mi Vzla bella y querida camaradas y compatriotas amigas y amigos de la patria grande saludos SomosLosDeCHAVEZ,"('es', 0.8932781219482422)",es,0.8932781219482422
7935,Pobre no es el hombre cuyos sueños no se han realizado sino aquel que no sueña,"('es', 0.924077033996582)",es,0.924077033996582
7941,Fueron los mejores  segundos de toda la noche,"('es', 0.9703273177146912)",es,0.9703273177146912
7952,EmiEcheverriaa Hasta hoy llego nuestras minis vacas acamañana se vuelve ,"('es', 0.9548807144165039)",es,0.9548807144165039
7962,sabinaquotes frasesdesabina   donde Chame bAr httpstcoIviXKOg,"('es', 0.5735538005828857)",es,0.5735538005828857
8025,fcbbate es ahora una tendencia en Guayaquil httpstcoKXtHgMeny,"('es', 0.8717681169509888)",es,0.8717681169509888
8048,Que pajaaaa no tengo ganas de limpiar ,"('es', 0.6076375246047974)",es,0.6076375246047974
8055,Chaaauuu playitaa por qué justo un día así me tengo que volver   Balneario Oasis San Bernardo httpstcoxhjDEuekrm,"('es', 0.871193528175354)",es,0.871193528175354
8057,Hay mucho que hacer  Mansión Wayne La Baticueva in México DF DF httpstcoWeeGZaCg,"('es', 0.9327269196510315)",es,0.9327269196510315
8070,No confíes en toda la gente que te rodea a veces piensas que es la mejor persona del mundo y en… httpstcoEWoOnMYj,"('es', 0.9151332378387451)",es,0.9151332378387451
8094,Leer mediático donde ponía metódico lapsus,"('es', 0.9446775317192078)",es,0.9446775317192078
8097,Y desde hoy hrcmargarita se viste de Navidad UnionRadioPresente Eventos IsladeMargarita … httpstcoHXfVhIrd,"('es', 0.7879759073257446)",es,0.7879759073257446
8100,En mi nariz nardos en mi lengua malta CrónicasDeLaDurmiente,"('es', 0.7973853945732117)",es,0.7973853945732117
8129,Como pega el retroton en la EFM te dan ganas de excelente para espantar el pirevai,"('es', 0.9257137775421143)",es,0.9257137775421143
8131,ovejeroleonel mira como me manda a explotar Jajajaja,"('es', 0.7146651744842529)",es,0.7146651744842529
8167,El mayor número de Tendencias en Chile para el sábado  tuvo lugar a las  horas httpstcoBVwKPSpC httpstcotVTfblHC,"('es', 0.8576209545135498)",es,0.8576209545135498
8205,Nuestra primera Teletón juntitos  TeletonChile  Barrio SuizaCiudad… httpstcowkEpLGFmxS,"('es', 0.7120301127433777)",es,0.7120301127433777
8214,México allá vamosss  Aeropuerto internacional de Córdoba httpstcoWnQppNXh,"('es', 0.7240088582038879)",es,0.7240088582038879
8226,Repost comandoptynnGracias a la gente de Chitre por su cariño de siempre en el Estadio Rico… httpstcoqQdccKtHTg,"('es', 0.8237964510917664)",es,0.8237964510917664
8227,George Harrison estuvo el domingo  como Tendencia en Santiago durante  horas httpstcoBABBqhm trndnl,"('es', 0.8852360844612122)",es,0.8852360844612122
8235,qkona amor princesa preciosa por favor no te expreces asi tu no eres un objeto ni tu boca es pa eso es para hablar cosas lindas ,"('es', 0.9146444797515869)",es,0.9146444797515869
8252,Mf a lo de mi bronDespues a ver a Maira  hace mucho no los veo ,"('es', 0.9992281198501587)",es,0.9992281198501587
8261,Que mejor que ver todo lo que dicen ,"('es', 0.9508817195892334)",es,0.9508817195892334
8269,Y entonces,"('es', 0.8726813793182373)",es,0.8726813793182373
8291,Cuantos amigos conocí y cuantos que perdí pero sigo con los que más querían años de amistad… httpstcoKlkPLzP,"('es', 0.976547360420227)",es,0.976547360420227
8311,Haaaaaaaaaaaaay no lo puedo creerr,"('es', 0.6137518286705017)",es,0.6137518286705017
8325,Adorno el árbolito con lo que nunca puede falta un brindis Por lo… httpstcoMPAFCnRyf,"('es', 0.9353335499763489)",es,0.9353335499763489
8345,SaamiFernandez acá aburrido  después cuando te acuerdes háblame bue,"('es', 0.970474898815155)",es,0.970474898815155
8356,Ojala que mañana no llueve ,"('es', 0.9532946348190308)",es,0.9532946348190308
8365,amaralcassi mepphysto lo bueno q los numeros no mienten y son implacables,"('es', 0.8280691504478455)",es,0.8280691504478455
8386,Ole ole ola cadia dia Te quiero mas  yo soy de River es un sentimiento no puedo parar   Japon es Una fiesta River es Una Carnaval,"('es', 0.9333257675170898)",es,0.9333257675170898
8389,Felicidad eterna,"('es', 0.9435580968856812)",es,0.9435580968856812
8437,YamilRiquelme y yo en el tenedor libre,"('es', 0.8975819945335388)",es,0.8975819945335388
8439,Nada mejor que salir de tocar y tener este paisaje en frente Mendoza sos hermosa   La… httpstcosKidCpi,"('es', 0.9076176285743713)",es,0.9076176285743713
8462,tranquilos mañana maru me vuelve a la realidad de un ondaso,"('es', 0.9460245370864868)",es,0.9460245370864868
8480,Así se empieza un buen año con buena compañía con mi niño gym mi niña mega mi niña… httpstcoWlDDVERAr,"('es', 0.9603481292724609)",es,0.9603481292724609
8540,Que piola el entramiento de hoy rEspero que sean asi todos,"('es', 0.9389554858207703)",es,0.9389554858207703
8554,Como que Octavio empezó bien httpstcoXewcQQgn,"('es', 0.7016811370849609)",es,0.7016811370849609
8567,StaLucía   hsnTemp °C Humedad  Presión  hPanViento  Kmh Dir SE Precipitación hoy  mm,"('es', 0.9363208413124084)",es,0.9363208413124084
8572,Razones para amar a la abuela  Ciudad de Resistencia Pcia Chacó httpstcoYKxLwqzYr,"('es', 0.7477079629898071)",es,0.7477079629898071
8573,Con todo y sueño pero vámonos a correr jeje  Mazatlan  Hotel Emporio Mazatlan httpstcoxknPxzWJh,"('es', 0.6316131949424744)",es,0.6316131949424744
8578,besorecalentado es ahora una tendencia en Monterrey httpstcoTvsbBCvgi,"('es', 0.9298678636550903)",es,0.9298678636550903
8582,Sobreviviría a LaQuintaOla con mi tata q tal hermanas con hermanos LaQuintaOlaConGemeliers sonypictureses jesusOM DanieloviedoM,"('es', 0.785499632358551)",es,0.785499632358551
8599,El numero de parados se mantiene igual durante DICIEMBRE    en OQUILLAS httpstcobTeGIDeNPb,"('es', 0.5800216794013977)",es,0.5800216794013977
8608,SebasLAMF la grabación percha de Ballesteros jajajaja,"('es', 0.824578046798706)",es,0.824578046798706
